shipment_id,ship_date,origin,destination,distance_km,vehicle_type,transport_mode,carrier,vendor_rating,weather,season,is_weekend,is_peak_season,weight_kg,cargo_type,is_fragile,delay_days,risk_score,month
SHP00543,2024-04-05,Ahmedabad,Kolkata,1026,Train,Rail,Ecom Express,4,Clear,Spring,0,0,483.3,Electronics,1,3.44,39,2024-04
SHP00544,2024-08-16,Bangalore,Pune,225,Train,Rail,Ecom Express,1,Rain,Summer,0,0,116.9,Electronics,1,4.6,71,2024-08
SHP00545,2024-10-26,Chennai,Pune,201,Van,Road,DTDC,4,Clear,Monsoon,1,1,65.7,Perishable,1,2.65,33,2024-10
SHP00546,2024-05-24,Mumbai,Delhi,448,Train,Rail,Ecom Express,5,Rain,Spring,0,0,297.7,Industrial,0,2.4,23,2024-05
SHP00547,2024-12-01,Hyderabad,Delhi,953,Truck,Road,FedEx,2,Fog,Winter,1,1,288.2,Perishable,1,5.81,76,2024-12
SHP00548,2023-05-25,Mumbai,Chennai,923,Truck,Road,FedEx,5,Rain,Spring,0,0,378.9,Perishable,1,4.95,50,2023-05
SHP00549,2024-10-09,Bangalore,Delhi,1565,Ship,Sea,Delhivery,2,Fog,Monsoon,0,1,306.4,Perishable,1,7.85,91,2024-10
SHP00550,2024-05-02,Pune,Hyderabad,76,Truck,Road,Ecom Express,2,Clear,Spring,0,0,346.3,Perishable,1,3.09,49,2024-05
SHP00551,2023-02-08,Bangalore,Hyderabad,636,Bike,Road,DTDC,5,Fog,Winter,0,1,298.3,Medical,1,3.34,39,2023-02
SHP00552,2024-06-26,Chennai,Delhi,1283,Bike,Road,Ecom Express,4,Clear,Summer,0,0,488.4,Industrial,0,3.39,31,2024-06
SHP00553,2023-07-18,Kolkata,Delhi,1532,Ship,Sea,DTDC,5,Rain,Summer,0,0,56.8,Perishable,1,5.18,51,2023-07
SHP00554,2023-08-03,Hyderabad,Bangalore,1993,Train,Rail,Blue Dart,2,Rain,Summer,0,0,217.6,Furniture,0,5.03,60,2023-08
SHP00555,2023-01-30,Bangalore,Ahmedabad,1906,Truck,Road,Ecom Express,1,Clear,Winter,0,1,242.8,Electronics,1,6.9,83,2023-01
SHP00556,2023-04-23,Hyderabad,Mumbai,1871,Ship,Sea,DTDC,5,Storm,Spring,1,0,163.4,Electronics,1,7.61,76,2023-04
SHP00557,2024-05-11,Ahmedabad,Kolkata,1021,Train,Rail,Delhivery,2,Fog,Spring,1,0,27.6,Apparel,0,5.87,68,2024-05
SHP00558,2024-01-03,Chennai,Pune,1913,Van,Road,Delhivery,4,Storm,Winter,0,1,487.8,Perishable,1,8.36,87,2024-01
SHP00559,2024-04-21,Mumbai,Ahmedabad,1425,Van,Road,FedEx,1,Clear,Spring,1,0,229.6,Perishable,1,4.96,69,2024-04
SHP00560,2024-06-18,Mumbai,Kolkata,1258,Ship,Sea,Ecom Express,2,Rain,Summer,0,0,244.9,Perishable,1,5.88,75,2024-06
SHP00561,2023-12-02,Chennai,Mumbai,2473,Train,Rail,Blue Dart,4,Storm,Winter,1,1,217.4,Perishable,1,8.75,90,2023-12
SHP00562,2024-05-31,Ahmedabad,Hyderabad,660,Ship,Sea,Blue Dart,1,Fog,Spring,0,0,17.3,Industrial,0,5.11,68,2024-05
SHP00563,2023-01-13,Mumbai,Hyderabad,1665,Train,Rail,DTDC,1,Fog,Winter,0,1,346.7,Apparel,0,7.19,84,2023-01
SHP00564,2024-04-15,Bangalore,Pune,1261,Van,Road,DTDC,1,Clear,Spring,0,0,429.0,Medical,1,4.83,68,2024-04
SHP00565,2024-01-15,Bangalore,Ahmedabad,2440,Truck,Road,Delhivery,4,Fog,Winter,0,1,313.6,Medical,1,7.25,74,2024-01
SHP00566,2024-09-19,Kolkata,Pune,339,Train,Rail,FedEx,3,Clear,Monsoon,0,1,271.4,Perishable,1,2.54,39,2024-09
SHP00567,2024-01-28,Delhi,Mumbai,381,Ship,Sea,Ecom Express,3,Clear,Winter,1,1,183.1,Industrial,0,4.2,43,2024-01
SHP00568,2023-04-27,Chennai,Hyderabad,2338,Truck,Road,Delhivery,5,Rain,Spring,0,0,324.7,Medical,1,6.23,59,2023-04
SHP00569,2023-02-25,Pune,Bangalore,2426,Van,Road,FedEx,2,Storm,Winter,1,1,32.2,Furniture,0,7.85,87,2023-02
SHP00570,2024-04-13,Mumbai,Bangalore,552,Train,Rail,DTDC,5,Storm,Spring,1,0,44.1,Apparel,0,4.62,45,2024-04
SHP00571,2023-06-01,Mumbai,Pune,782,Bike,Road,Delhivery,1,Clear,Summer,0,0,248.4,Perishable,1,3.25,56,2023-06
SHP00572,2024-10-22,Pune,Chennai,1250,Train,Rail,DTDC,5,Rain,Monsoon,0,1,11.2,Perishable,1,4.8,49,2024-10
SHP00573,2024-08-30,Hyderabad,Chennai,307,Truck,Road,DTDC,2,Storm,Summer,0,0,333.1,Industrial,0,5.62,71,2024-08
SHP00574,2024-01-16,Chennai,Kolkata,1295,Ship,Sea,Delhivery,2,Storm,Winter,0,1,485.4,Electronics,1,7.33,91,2024-01
SHP00575,2023-06-29,Kolkata,Mumbai,657,Bike,Road,Delhivery,3,Fog,Summer,0,0,419.7,Medical,1,4.94,63,2023-06
SHP00576,2024-01-14,Ahmedabad,Bangalore,710,Van,Road,FedEx,1,Clear,Winter,1,1,92.7,Industrial,0,3.72,51,2024-01
SHP00577,2023-11-05,Bangalore,Hyderabad,192,Bike,Road,FedEx,3,Rain,Monsoon,1,1,61.2,Electronics,1,3.64,52,2023-11
SHP00578,2023-10-24,Kolkata,Chennai,645,Train,Rail,Blue Dart,3,Rain,Monsoon,0,1,484.8,Industrial,0,4.28,49,2023-10
SHP00579,2024-11-25,Delhi,Bangalore,652,Ship,Sea,Blue Dart,4,Storm,Monsoon,0,1,275.7,Furniture,0,6.48,65,2024-11
SHP00580,2024-06-23,Chennai,Hyderabad,952,Train,Rail,FedEx,3,Clear,Summer,1,0,111.5,Furniture,0,3.35,37,2024-06
SHP00581,2023-11-22,Chennai,Kolkata,851,Truck,Road,Blue Dart,1,Fog,Monsoon,0,1,301.8,Industrial,0,6.89,82,2023-11
SHP00582,2023-10-19,Hyderabad,Delhi,1528,Train,Rail,FedEx,2,Fog,Monsoon,0,1,172.8,Furniture,0,5.88,68,2023-10
SHP00583,2023-06-17,Ahmedabad,Bangalore,1875,Ship,Sea,DTDC,1,Rain,Summer,1,0,402.9,Apparel,0,7.57,85,2023-06
SHP00584,2024-06-21,Ahmedabad,Pune,2455,Ship,Sea,Delhivery,1,Rain,Summer,0,0,493.3,Electronics,1,7.59,93,2024-06
SHP00585,2024-07-23,Pune,Mumbai,2469,Train,Rail,DTDC,1,Clear,Summer,0,0,231.3,Industrial,0,6.22,70,2024-07
SHP00586,2024-07-26,Kolkata,Chennai,811,Train,Rail,Blue Dart,3,Fog,Summer,0,0,370.1,Perishable,1,4.13,57,2024-07
SHP00587,2024-11-12,Mumbai,Pune,159,Truck,Road,FedEx,2,Storm,Monsoon,0,1,446.4,Apparel,0,5.9,73,2024-11
SHP00588,2024-05-07,Hyderabad,Kolkata,1052,Truck,Road,DTDC,1,Storm,Spring,0,0,283.0,Furniture,0,7.79,93,2024-05
SHP00589,2023-11-24,Delhi,Bangalore,1999,Truck,Road,FedEx,3,Clear,Monsoon,0,1,230.8,Medical,1,5.82,63,2023-11
SHP00590,2024-10-16,Kolkata,Hyderabad,1166,Bike,Road,Blue Dart,4,Storm,Monsoon,0,1,468.2,Industrial,0,5.69,59,2024-10
SHP00591,2023-11-05,Hyderabad,Ahmedabad,843,Van,Road,Ecom Express,1,Rain,Monsoon,1,1,136.1,Medical,1,5.83,80,2023-11
SHP00592,2024-05-11,Hyderabad,Ahmedabad,2425,Bike,Road,Delhivery,2,Clear,Spring,1,0,206.3,Perishable,1,5.84,69,2024-05
SHP00593,2023-03-20,Pune,Chennai,469,Van,Road,Delhivery,2,Rain,Spring,0,0,58.7,Perishable,1,4.83,67,2023-03
SHP00594,2023-11-08,Bangalore,Pune,1326,Bike,Road,Ecom Express,2,Fog,Monsoon,0,1,14.9,Electronics,1,5.92,76,2023-11
SHP00595,2023-03-22,Chennai,Mumbai,960,Van,Road,FedEx,2,Rain,Spring,0,0,212.7,Electronics,1,5.34,71,2023-03
SHP00596,2023-09-17,Ahmedabad,Delhi,1816,Truck,Road,Blue Dart,2,Clear,Monsoon,1,1,22.1,Furniture,0,6.17,64,2023-09
SHP00597,2023-12-26,Bangalore,Pune,92,Truck,Road,Ecom Express,1,Rain,Winter,0,1,15.1,Perishable,1,5.58,78,2023-12
SHP00598,2024-08-15,Mumbai,Delhi,2424,Bike,Road,Ecom Express,3,Rain,Summer,0,0,381.7,Industrial,0,5.59,58,2024-08
SHP00599,2024-05-31,Mumbai,Bangalore,938,Van,Road,Ecom Express,3,Rain,Spring,0,0,425.7,Apparel,0,4.18,48,2024-05
SHP00600,2023-08-22,Chennai,Hyderabad,1850,Truck,Road,DTDC,2,Storm,Summer,0,0,204.1,Furniture,0,8.34,91,2023-08
SHP00601,2023-02-11,Kolkata,Hyderabad,556,Train,Rail,DTDC,1,Rain,Winter,1,1,41.6,Apparel,0,5.43,69,2023-02
SHP00602,2023-03-13,Chennai,Ahmedabad,1327,Train,Rail,FedEx,2,Fog,Spring,0,0,447.4,Apparel,0,5.61,66,2023-03
SHP00603,2024-11-05,Ahmedabad,Kolkata,1555,Van,Road,Blue Dart,1,Fog,Monsoon,0,1,338.4,Electronics,1,7.32,93,2024-11
SHP00604,2024-09-01,Hyderabad,Mumbai,2468,Truck,Road,FedEx,2,Clear,Monsoon,1,1,422.1,Apparel,0,6.9,69,2024-09
SHP00605,2024-05-02,Pune,Bangalore,552,Van,Road,FedEx,4,Fog,Spring,0,0,333.5,Apparel,0,3.81,41,2024-05
SHP00606,2024-10-05,Ahmedabad,Mumbai,653,Train,Rail,FedEx,1,Clear,Monsoon,1,1,471.2,Electronics,1,4.45,65,2024-10
SHP00607,2024-11-26,Pune,Kolkata,457,Truck,Road,Blue Dart,1,Fog,Monsoon,0,1,163.8,Furniture,0,5.13,68,2024-11
SHP00608,2024-05-31,Ahmedabad,Chennai,363,Ship,Sea,Delhivery,4,Fog,Spring,0,0,131.2,Furniture,0,3.83,41,2024-05
SHP00609,2023-11-19,Pune,Chennai,2264,Ship,Sea,DTDC,1,Clear,Monsoon,1,1,426.5,Apparel,0,7.43,79,2023-11
SHP00610,2024-02-03,Kolkata,Pune,2330,Bike,Road,DTDC,2,Fog,Winter,1,1,244.0,Electronics,1,8.01,92,2024-02
SHP00611,2023-09-27,Delhi,Kolkata,2380,Train,Rail,DTDC,5,Fog,Monsoon,0,1,247.6,Apparel,0,6.33,53,2023-09
SHP00612,2024-01-11,Bangalore,Ahmedabad,1215,Bike,Road,Ecom Express,1,Clear,Winter,0,1,174.8,Medical,1,4.99,69,2024-01
SHP00613,2024-02-26,Hyderabad,Bangalore,2441,Truck,Road,Blue Dart,3,Fog,Winter,0,1,176.0,Medical,1,7.95,86,2024-02
SHP00614,2023-01-21,Hyderabad,Mumbai,1328,Ship,Sea,FedEx,1,Clear,Winter,1,1,269.4,Electronics,1,6.29,79,2023-01
SHP00615,2023-01-23,Ahmedabad,Kolkata,1937,Train,Rail,FedEx,5,Fog,Winter,0,1,492.9,Apparel,0,5.25,45,2023-01
SHP00616,2024-09-21,Hyderabad,Mumbai,450,Train,Rail,FedEx,1,Rain,Monsoon,1,1,150.1,Apparel,0,4.74,64,2024-09
SHP00617,2024-08-10,Delhi,Chennai,876,Train,Rail,FedEx,1,Rain,Summer,1,0,201.3,Perishable,1,4.23,68,2024-08
SHP00618,2023-08-03,Ahmedabad,Chennai,2418,Truck,Road,FedEx,5,Storm,Summer,0,0,174.0,Electronics,1,6.64,68,2023-08
SHP00619,2024-02-16,Chennai,Kolkata,1286,Ship,Sea,Ecom Express,3,Fog,Winter,0,1,126.0,Industrial,0,5.58,60,2024-02
SHP00620,2024-04-23,Chennai,Pune,789,Truck,Road,Ecom Express,5,Rain,Spring,0,0,134.3,Medical,1,4.57,47,2024-04
SHP00621,2023-06-01,Hyderabad,Chennai,2232,Ship,Sea,Ecom Express,4,Clear,Summer,0,0,120.6,Medical,1,5.71,56,2023-06
SHP00622,2023-10-21,Kolkata,Ahmedabad,1833,Train,Rail,Delhivery,3,Clear,Monsoon,1,1,323.2,Furniture,0,5.16,50,2023-10
SHP00623,2023-11-14,Delhi,Bangalore,1017,Train,Rail,Delhivery,2,Clear,Monsoon,0,1,232.3,Industrial,0,4.63,52,2023-11
SHP00624,2023-10-12,Kolkata,Ahmedabad,201,Van,Road,Delhivery,2,Storm,Monsoon,0,1,329.5,Perishable,1,5.71,79,2023-10
SHP00625,2023-03-07,Kolkata,Ahmedabad,222,Train,Rail,Blue Dart,1,Clear,Spring,0,0,450.3,Apparel,0,3.08,47,2023-03
SHP00626,2023-04-03,Kolkata,Chennai,419,Train,Rail,Blue Dart,2,Rain,Spring,0,0,119.4,Electronics,1,3.69,58,2023-04
SHP00627,2023-04-20,Chennai,Mumbai,1333,Bike,Road,Delhivery,5,Fog,Spring,0,0,88.0,Furniture,0,4.27,38,2023-04
SHP00628,2024-11-30,Pune,Chennai,2464,Truck,Road,Blue Dart,4,Storm,Monsoon,1,1,123.6,Furniture,0,8.17,78,2024-11
SHP00629,2024-11-09,Delhi,Ahmedabad,643,Bike,Road,FedEx,4,Storm,Monsoon,1,1,399.6,Electronics,1,5.11,63,2024-11
SHP00630,2023-08-31,Mumbai,Hyderabad,1031,Bike,Road,FedEx,5,Fog,Summer,0,0,428.9,Apparel,0,2.81,27,2023-08
SHP00631,2023-06-14,Kolkata,Mumbai,82,Train,Rail,Blue Dart,3,Storm,Summer,0,0,458.0,Medical,1,4.03,61,2023-06
SHP00632,2023-12-07,Pune,Ahmedabad,1714,Truck,Road,DTDC,3,Clear,Winter,0,1,358.8,Electronics,1,6.67,70,2023-12
SHP00633,2023-01-29,Hyderabad,Chennai,706,Bike,Road,FedEx,5,Clear,Winter,1,1,381.1,Medical,1,2.7,28,2023-01
SHP00634,2023-06-11,Mumbai,Delhi,607,Truck,Road,FedEx,4,Rain,Summer,1,0,125.2,Medical,1,3.47,45,2023-06
SHP00635,2023-06-27,Bangalore,Chennai,582,Ship,Sea,DTDC,4,Storm,Summer,0,0,343.9,Furniture,0,5.81,60,2023-06
SHP00636,2024-07-25,Delhi,Mumbai,1747,Bike,Road,DTDC,2,Fog,Summer,0,0,323.7,Medical,1,6.2,79,2024-07
SHP00637,2024-09-24,Delhi,Kolkata,986,Truck,Road,FedEx,4,Rain,Monsoon,0,1,214.7,Furniture,0,5.16,49,2024-09
SHP00638,2024-11-20,Ahmedabad,Pune,746,Ship,Sea,Ecom Express,1,Clear,Monsoon,0,1,247.3,Perishable,1,6.33,79,2024-11
SHP00639,2023-07-31,Bangalore,Kolkata,882,Van,Road,DTDC,3,Storm,Summer,0,0,300.2,Furniture,0,5.87,67,2023-07
SHP00640,2024-04-06,Chennai,Hyderabad,788,Train,Rail,FedEx,2,Clear,Spring,1,0,453.7,Furniture,0,2.91,39,2024-04
SHP00641,2024-02-12,Hyderabad,Pune,2437,Train,Rail,DTDC,1,Clear,Winter,0,1,343.6,Medical,1,6.78,82,2024-02
SHP00642,2023-08-29,Delhi,Chennai,2496,Bike,Road,Ecom Express,1,Clear,Summer,0,0,235.7,Furniture,0,6.55,73,2023-08
SHP00643,2024-11-18,Kolkata,Chennai,2500,Truck,Road,Ecom Express,1,Storm,Monsoon,0,1,185.8,Industrial,0,9.86,100,2024-11
SHP00644,2024-06-27,Mumbai,Chennai,745,Ship,Sea,DTDC,4,Storm,Summer,0,0,216.7,Furniture,0,5.79,60,2024-06
SHP00645,2023-10-17,Hyderabad,Chennai,528,Bike,Road,DTDC,1,Rain,Monsoon,0,1,451.4,Furniture,0,4.33,61,2023-10
SHP00646,2023-06-04,Ahmedabad,Pune,1130,Ship,Sea,Delhivery,3,Fog,Summer,1,0,278.1,Medical,1,5.46,67,2023-06
SHP00647,2024-04-26,Bangalore,Delhi,1852,Truck,Road,Blue Dart,2,Rain,Spring,0,0,130.5,Medical,1,6.21,77,2024-04
SHP00648,2023-04-26,Ahmedabad,Chennai,2077,Truck,Road,Ecom Express,4,Storm,Spring,0,0,423.0,Perishable,1,7.81,83,2023-04
SHP00649,2024-06-04,Bangalore,Pune,556,Bike,Road,FedEx,1,Rain,Summer,0,0,411.4,Industrial,0,4.42,62,2024-06
SHP00650,2024-05-25,Chennai,Ahmedabad,2440,Truck,Road,DTDC,5,Rain,Spring,1,0,338.6,Furniture,0,6.25,51,2024-05
SHP00651,2023-01-30,Hyderabad,Mumbai,156,Bike,Road,FedEx,1,Fog,Winter,0,1,41.0,Medical,1,4.39,71,2023-01
SHP00652,2024-08-05,Hyderabad,Pune,1153,Ship,Sea,Blue Dart,1,Storm,Summer,0,0,65.1,Electronics,1,7.13,96,2024-08
SHP00653,2023-09-19,Mumbai,Kolkata,1208,Bike,Road,Ecom Express,1,Clear,Monsoon,0,1,89.4,Apparel,0,5.74,67,2023-09
SHP00654,2024-03-18,Kolkata,Chennai,717,Train,Rail,Delhivery,4,Storm,Spring,0,0,368.1,Furniture,0,5.29,56,2024-03
SHP00655,2024-02-02,Ahmedabad,Chennai,587,Bike,Road,Ecom Express,1,Storm,Winter,0,1,238.5,Industrial,0,6.01,80,2024-02
SHP00656,2024-06-09,Mumbai,Delhi,1780,Bike,Road,DTDC,5,Rain,Summer,1,0,171.2,Apparel,0,5.19,43,2024-06
SHP00657,2024-05-04,Pune,Delhi,968,Van,Road,FedEx,4,Clear,Spring,1,0,150.5,Perishable,1,3.35,39,2024-05
SHP00658,2024-06-09,Mumbai,Delhi,1068,Ship,Sea,Ecom Express,4,Storm,Summer,1,0,54.3,Apparel,0,6.07,62,2024-06
SHP00659,2024-05-30,Mumbai,Ahmedabad,1741,Truck,Road,FedEx,4,Storm,Spring,0,0,8.6,Medical,1,6.39,72,2024-05
SHP00660,2024-04-10,Hyderabad,Kolkata,796,Train,Rail,DTDC,1,Clear,Spring,0,0,378.8,Apparel,0,3.61,51,2024-04
SHP00661,2024-11-20,Kolkata,Ahmedabad,1135,Bike,Road,Delhivery,2,Rain,Monsoon,0,1,53.6,Industrial,0,5.77,66,2024-11
SHP00662,2024-09-23,Kolkata,Hyderabad,104,Van,Road,DTDC,4,Fog,Monsoon,0,1,180.7,Medical,1,4.39,53,2024-09
SHP00663,2023-01-17,Chennai,Delhi,1667,Bike,Road,Delhivery,1,Rain,Winter,0,1,348.2,Perishable,1,6.95,89,2023-01
SHP00664,2024-04-30,Ahmedabad,Mumbai,644,Van,Road,Blue Dart,4,Rain,Spring,0,0,211.2,Electronics,1,3.35,44,2024-04
SHP00665,2023-09-06,Ahmedabad,Kolkata,730,Van,Road,DTDC,4,Fog,Monsoon,0,1,101.1,Industrial,0,4.98,49,2023-09
SHP00666,2024-05-14,Kolkata,Delhi,1417,Truck,Road,DTDC,1,Fog,Spring,0,0,200.1,Industrial,0,6.42,78,2024-05
SHP00667,2023-11-20,Pune,Kolkata,2470,Ship,Sea,Blue Dart,4,Rain,Monsoon,0,1,276.9,Furniture,0,7.5,67,2023-11
SHP00668,2023-10-22,Delhi,Bangalore,1988,Truck,Road,DTDC,4,Storm,Monsoon,1,1,363.2,Apparel,0,7.88,76,2023-10
SHP00669,2023-10-28,Ahmedabad,Mumbai,1458,Train,Rail,Ecom Express,2,Rain,Monsoon,1,1,361.6,Apparel,0,6.76,73,2023-10
SHP00670,2023-06-27,Ahmedabad,Mumbai,1525,Train,Rail,FedEx,2,Rain,Summer,0,0,100.1,Industrial,0,5.04,60,2023-06
SHP00671,2023-02-18,Chennai,Hyderabad,2065,Truck,Road,FedEx,4,Fog,Winter,1,1,499.6,Furniture,0,6.89,64,2023-02
SHP00672,2024-09-24,Pune,Delhi,699,Van,Road,Blue Dart,5,Clear,Monsoon,0,1,113.7,Industrial,0,2.23,16,2024-09
SHP00673,2024-06-11,Kolkata,Mumbai,967,Train,Rail,FedEx,3,Storm,Summer,0,0,302.3,Electronics,1,5.33,70,2024-06
SHP00674,2023-04-18,Delhi,Hyderabad,1843,Train,Rail,Ecom Express,1,Clear,Spring,0,0,83.9,Electronics,1,4.85,68,2023-04
SHP00675,2024-10-24,Mumbai,Bangalore,891,Bike,Road,DTDC,2,Storm,Monsoon,0,1,182.2,Perishable,1,7.07,90,2024-10
SHP00676,2023-09-30,Bangalore,Delhi,1752,Truck,Road,FedEx,2,Fog,Monsoon,1,1,186.5,Apparel,0,6.93,76,2023-09
SHP00677,2024-02-24,Pune,Chennai,1527,Van,Road,Delhivery,2,Fog,Winter,1,1,449.1,Industrial,0,6.65,74,2024-02
SHP00678,2023-11-19,Mumbai,Chennai,171,Train,Rail,Ecom Express,2,Clear,Monsoon,1,1,201.1,Perishable,1,3.33,50,2023-11
SHP00679,2024-02-16,Kolkata,Chennai,1827,Truck,Road,Delhivery,4,Clear,Winter,0,1,442.9,Medical,1,5.14,52,2024-02
SHP00680,2024-10-21,Pune,Chennai,1334,Bike,Road,Ecom Express,1,Storm,Monsoon,0,1,103.0,Industrial,0,7.1,88,2024-10
SHP00681,2023-12-09,Delhi,Hyderabad,1861,Bike,Road,FedEx,4,Rain,Winter,1,1,195.3,Medical,1,5.9,63,2023-12
SHP00682,2024-10-12,Hyderabad,Ahmedabad,2265,Bike,Road,Ecom Express,2,Clear,Monsoon,1,1,80.4,Electronics,1,6.17,72,2024-10
SHP00683,2023-03-03,Mumbai,Pune,2261,Ship,Sea,FedEx,3,Rain,Spring,0,0,420.9,Furniture,0,6.52,65,2023-03
SHP00684,2023-08-30,Ahmedabad,Bangalore,245,Truck,Road,Ecom Express,4,Storm,Summer,0,0,402.8,Industrial,0,4.43,50,2023-08
SHP00685,2024-08-09,Kolkata,Pune,2366,Ship,Sea,FedEx,5,Rain,Summer,0,0,336.4,Medical,1,5.7,55,2024-08
SHP00686,2024-03-11,Mumbai,Bangalore,481,Bike,Road,FedEx,5,Rain,Spring,0,0,414.3,Electronics,1,3.49,39,2024-03
SHP00687,2024-01-14,Ahmedabad,Delhi,427,Truck,Road,DTDC,4,Rain,Winter,1,1,338.6,Apparel,0,4.06,41,2024-01
SHP00688,2024-03-02,Ahmedabad,Hyderabad,1667,Bike,Road,DTDC,5,Fog,Spring,1,0,412.0,Perishable,1,5.48,55,2024-03
SHP00689,2024-04-29,Chennai,Kolkata,2121,Van,Road,Delhivery,4,Fog,Spring,0,0,16.8,Perishable,1,6.74,71,2024-04
SHP00690,2024-06-19,Kolkata,Delhi,536,Ship,Sea,Blue Dart,4,Clear,Summer,0,0,77.1,Furniture,0,2.57,25,2024-06
SHP00691,2024-08-26,Bangalore,Mumbai,1298,Bike,Road,DTDC,3,Storm,Summer,0,0,211.2,Furniture,0,6.37,70,2024-08
SHP00692,2024-08-09,Pune,Chennai,2052,Truck,Road,Blue Dart,1,Storm,Summer,0,0,155.2,Apparel,0,7.85,93,2024-08
SHP00693,2024-04-04,Ahmedabad,Hyderabad,1433,Train,Rail,Delhivery,4,Rain,Spring,0,0,74.9,Medical,1,4.82,55,2024-04
SHP00694,2023-10-12,Ahmedabad,Hyderabad,1727,Train,Rail,FedEx,2,Fog,Monsoon,0,1,323.1,Perishable,1,7.26,86,2023-10
SHP00695,2024-07-08,Chennai,Hyderabad,151,Ship,Sea,Ecom Express,3,Clear,Summer,0,0,288.6,Electronics,1,3.78,48,2024-07
SHP00696,2023-07-30,Delhi,Chennai,1999,Ship,Sea,Ecom Express,1,Clear,Summer,1,0,123.0,Medical,1,6.64,81,2023-07
SHP00697,2023-01-24,Ahmedabad,Pune,2423,Train,Rail,DTDC,1,Storm,Winter,0,1,170.3,Perishable,1,8.68,100,2023-01
SHP00698,2023-05-28,Bangalore,Chennai,1349,Train,Rail,Blue Dart,3,Clear,Spring,1,0,91.7,Electronics,1,4.63,54,2023-05
SHP00699,2023-03-01,Bangalore,Delhi,681,Bike,Road,Blue Dart,4,Rain,Spring,0,0,149.4,Electronics,1,3.24,43,2023-03
SHP00700,2024-09-03,Chennai,Ahmedabad,1377,Bike,Road,Blue Dart,4,Clear,Monsoon,0,1,293.2,Apparel,0,4.1,36,2024-09
SHP00701,2024-07-20,Hyderabad,Chennai,2133,Ship,Sea,FedEx,4,Clear,Summer,1,0,203.8,Apparel,0,5.85,49,2024-07
SHP00702,2024-02-21,Kolkata,Hyderabad,126,Bike,Road,Delhivery,5,Clear,Winter,0,1,223.3,Medical,1,2.19,24,2024-02
SHP00703,2024-03-09,Chennai,Hyderabad,2099,Van,Road,Ecom Express,2,Storm,Spring,1,0,480.7,Industrial,0,7.84,87,2024-03
SHP00704,2024-09-04,Ahmedabad,Bangalore,1953,Ship,Sea,Blue Dart,3,Rain,Monsoon,0,1,125.8,Medical,1,7.1,78,2024-09
SHP00705,2023-04-02,Mumbai,Chennai,1607,Bike,Road,Blue Dart,2,Storm,Spring,1,0,198.0,Electronics,1,7.27,91,2023-04
SHP00706,2023-09-09,Ahmedabad,Bangalore,1194,Train,Rail,FedEx,2,Storm,Monsoon,1,1,331.3,Furniture,0,5.88,73,2023-09
SHP00707,2024-05-02,Delhi,Hyderabad,1449,Van,Road,Blue Dart,4,Storm,Spring,0,0,2.6,Electronics,1,5.84,68,2024-05
SHP00708,2023-05-07,Ahmedabad,Hyderabad,2052,Train,Rail,Blue Dart,5,Clear,Spring,1,0,176.8,Apparel,0,3.87,29,2023-05
SHP00709,2024-03-31,Hyderabad,Mumbai,1516,Train,Rail,Blue Dart,2,Clear,Spring,1,0,5.2,Medical,1,5.29,65,2024-03
SHP00710,2023-02-07,Ahmedabad,Bangalore,1515,Van,Road,Delhivery,1,Storm,Winter,0,1,140.7,Medical,1,7.91,100,2023-02
SHP00711,2024-07-19,Ahmedabad,Mumbai,906,Truck,Road,Blue Dart,2,Fog,Summer,0,0,97.3,Medical,1,4.68,67,2024-07
SHP00712,2023-08-22,Kolkata,Hyderabad,2364,Van,Road,Blue Dart,1,Rain,Summer,0,0,440.6,Medical,1,6.94,89,2023-08
SHP00713,2024-10-18,Delhi,Kolkata,1173,Van,Road,Ecom Express,1,Storm,Monsoon,0,1,336.7,Medical,1,8.62,100,2024-10
SHP00714,2024-06-13,Ahmedabad,Bangalore,1821,Train,Rail,Ecom Express,3,Clear,Summer,0,0,379.6,Medical,1,5.45,60,2024-06
SHP00715,2024-02-06,Hyderabad,Delhi,969,Truck,Road,Ecom Express,3,Fog,Winter,0,1,97.7,Electronics,1,6.66,76,2024-02
SHP00716,2023-03-06,Hyderabad,Bangalore,974,Train,Rail,Delhivery,1,Rain,Spring,0,0,313.2,Electronics,1,4.8,73,2023-03
SHP00717,2023-04-21,Kolkata,Mumbai,164,Train,Rail,Ecom Express,4,Clear,Spring,0,0,237.1,Furniture,0,2.14,22,2023-04
SHP00718,2023-03-04,Mumbai,Delhi,2178,Van,Road,Blue Dart,1,Fog,Spring,1,0,458.4,Apparel,0,6.72,80,2023-03
SHP00719,2024-10-03,Kolkata,Hyderabad,1333,Truck,Road,DTDC,2,Clear,Monsoon,0,1,216.2,Electronics,1,5.43,66,2024-10
SHP00720,2024-09-05,Chennai,Ahmedabad,1257,Train,Rail,Ecom Express,4,Clear,Monsoon,0,1,393.8,Industrial,0,3.74,34,2024-09
SHP00721,2024-11-22,Hyderabad,Pune,93,Train,Rail,DTDC,4,Fog,Monsoon,0,1,391.6,Apparel,0,3.25,36,2024-11
SHP00722,2024-06-05,Bangalore,Pune,492,Truck,Road,Ecom Express,1,Clear,Summer,0,0,128.5,Apparel,0,3.76,52,2024-06
